INDEX,Issuer Ticker,Name,Asset Class,Weight (%),Sector,Exchange,Location,Market Currency
SEMA,CHMF,SEVERSTAL,Equity,0.06,Materials,Standard-Classica-Forts,Russian Federation,RUB
SEMA,ALI,AYALA LAND INC,Equity,0.06,Real Estate,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,ADANIENT,ADANI ENTERPRISES LTD,Equity,0.06,Industrials,National Stock Exchange Of India,India,INR
SEMA,3328,BANK OF COMMUNICATIONS LTD H,Equity,0.06,Financials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,0881,ZHONGSHENG GROUP HOLDINGS LTD,Equity,0.06,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,5347,TENAGA NASIONAL,Equity,0.06,Utilities,Bursa Malaysia,Malaysia,MYR
SEMA,2202,CHINA VANKE LTD H,Equity,0.06,Real Estate,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,BPCL,BHARAT PETROLEUM LTD,Equity,0.06,Energy,National Stock Exchange Of India,India,INR
SEMA,3323,CHINA NATIONAL BUILDING MATERIAL L,Equity,0.06,Materials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,NLMK,NOVOLIPETSK STEEL,Equity,0.06,Materials,Standard-Classica-Forts,Russian Federation,RUB
SEMA,VEDL,VEDANTA LTD,Equity,0.06,Materials,National Stock Exchange Of India,India,INR
SEMA,ADANIGREEN,ADANI GREEN ENERGY LTD,Equity,0.06,Utilities,National Stock Exchange Of India,India,INR
SEMA,GODREJCP,GODREJ CONSUMER PRODUCTS LTD,Equity,0.06,Consumer Staples,National Stock Exchange Of India,India,INR
SEMA,1548,GENSCRIPT BIOTECH CORP,Equity,0.06,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,PEO,BANK PEKAO SA,Equity,0.06,Financials,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN
SEMA,5347,VANGUARD INTERNATIONAL SEMICONDUCT,Equity,0.06,Information Technology,Gretai Securities Market,Taiwan,TWD
SEMA,2338,WEICHAI POWER LTD H,Equity,0.06,Industrials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,316140,WOORI FINANCIAL GROUP INC,Equity,0.06,Financials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,CLS,CLICKS GROUP LTD,Equity,0.06,Consumer Staples,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Equity,0.06,Industrials,National Stock Exchange Of India,India,INR
SEMA,034020,DOOSAN HEAVY INDUSTRIES & CONSTRUC,Equity,0.06,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,EICHERMOT,EICHER MOTORS LTD,Equity,0.06,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,MGNT,MAGNIT PJSC SPONSORED RUSSIA RU DR,Equity,0.06,Consumer Staples,London Stock Exchange,Russian Federation,USD
SEMA,7113,TOP GLOVE CORPORATION,Equity,0.06,Health Care,Bursa Malaysia,Malaysia,MYR
SEMA,APN,ASPEN PHARMACARE LTD,Equity,0.06,Health Care,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,2395,ADVANTECH LTD,Equity,0.06,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,ALRS,AK ALROSA,Equity,0.06,Materials,Standard-Classica-Forts,Russian Federation,RUB
SEMA,4938,PEGATRON CORP,Equity,0.06,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,PIDILITIND,PIDILITE INDUSTRIES LTD,Equity,0.06,Materials,National Stock Exchange Of India,India,INR
SEMA,2615,WAN HAI LINES LTD,Equity,0.06,Industrials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,032830,SAMSUNG LIFE LTD,Equity,0.06,Financials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,3888,KINGSOFT CORP LTD,Equity,0.06,Information Technology,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,DABUR,DABUR INDIA LTD,Equity,0.06,Consumer Staples,National Stock Exchange Of India,India,INR
SEMA,2301,LITE ON TECHNOLOGY CORP,Equity,0.06,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,HEROMOTOCO,HERO MOTOCORP LTD,Equity,0.06,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,BRDT3,PETROBRAS DISTRIBUIDORA SA,Equity,0.06,Consumer Discretionary,XBSP,Brazil,BRL
SEMA,RENT3,LOCALIZA RENT A CAR SA,Equity,0.06,Industrials,XBSP,Brazil,BRL
SEMA,ALDAR,ALDAR PROPERTIES,Equity,0.06,Real Estate,Abu Dhabi Securities Exchange,United Arab Emirates,AED
SEMA,2474,CATCHER TECHNOLOGY LTD,Equity,0.06,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,5183,PETRONAS CHEMICALS GROUP,Equity,0.06,Materials,Bursa Malaysia,Malaysia,MYR
SEMA,0853,MICROPORT SCIENTIFIC CORP,Equity,0.06,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,0004,WHARF (HOLDINGS) LTD,Equity,0.06,Real Estate,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,1066,SHANDONG WEIGAO GROUP MEDICAL POLY,Equity,0.06,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,SM,SM INVESTMENTS CORP,Equity,0.06,Industrials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,2018,AAC TECHNOLOGIES HOLDINGS INC,Equity,0.06,Information Technology,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,CEZ,CEZ,Equity,0.05,Utilities,Prague Stock Exchange,Czech Republic,CZK
SEMA,NED,NEDBANK GROUP LTD,Equity,0.05,Financials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,OMU,OLD MUTUAL LIMITED LTD,Equity,0.05,Financials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,EGS60121C018,COMMERCIAL INTERNATIONAL BANK,Equity,0.05,Financials,Egyptian Exchange,Egypt,EGP
SEMA,034220,LG DISPLAY LTD,Equity,0.05,Information Technology,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,MARK,MASRAF AL RAYAN,Equity,0.05,Financials,Qatar Exchange,Qatar,QAR
SEMA,GGBR4,GERDAU PREF SA,Equity,0.05,Materials,XBSP,Brazil,BRL
SEMA,1590,AIRTAC INTERNATIONAL GROUP,Equity,0.05,Industrials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,ZAIN,MOBILE TEL,Equity,0.05,Communication,Kuwait Stock Exchange,Kuwait,KWD
SEMA,0270,GUANGDONG INVESTMENT LTD,Equity,0.05,Utilities,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,1833,PING AN HEALTHCARE AND TECHNOLOGY,Equity,0.05,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,0.05,Industrials,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,LREN3,LOJAS RENNER SA,Equity,0.05,Consumer Discretionary,XBSP,Brazil,BRL
SEMA,PTTEP.R,PTT EXPLORATION AND PRODUCTION NON,Equity,0.05,Energy,Stock Exchange Of Thailand,Thailand,THB
SEMA,BDO,BDO UNIBANK INC,Equity,0.05,Financials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,6862,HAIDILAO INTERNATIONAL HOLDING LTD,Equity,0.05,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Equity,0.05,Financials,National Stock Exchange Of India,India,INR
SEMA,0168,TSINGTAO BREWERY LTD H,Equity,0.05,Consumer Staples,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,FIVE,X5 RETAIL GROUP GDR NV,Equity,0.05,Consumer Staples,Standard-Classica-Forts,Russian Federation,RUB
SEMA,HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Equity,0.05,Communication,Athens Exchange S.A. Cash Market,Greece,EUR
SEMA,009830,HANWHA SOLUTIONS CORP,Equity,0.05,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,0998,CHINA CITIC BANK CORP LTD H,Equity,0.05,Financials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,BPAC11,BCO BTG PACTUAL UNT SA,Equity,0.05,Financials,XBSP,Brazil,BRL
SEMA,DNP,DINO POLSKA SA,Equity,0.05,Consumer Staples,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN
SEMA,JUBLFOOD,JUBILANT FOODWORKS LTD,Equity,0.05,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,3692,HANSOH PHARMACEUTICAL GROUP LTD,Equity,0.05,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,010130,KOREA ZINC INC,Equity,0.05,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,MRP,MR PRICE GROUP LTD,Equity,0.05,Consumer Discretionary,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,003670,POSCO CHEMICAL LTD,Equity,0.05,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,2888,SHIN KONG FINANCIAL HOLDING LTD,Equity,0.05,Financials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,009540,KOREA SHIPBUILDING AND OFFSHORE EN,Equity,0.05,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,MBT,MOBILE TELESYSTEMS ADR REP,Equity,0.05,Communication,New York Stock Exchange Inc.,Russian Federation,USD
SEMA,LPP,LPP SA,Equity,0.05,Consumer Discretionary,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN
SEMA,WHL,WOOLWORTHS HOLDING LTD,Equity,0.05,Consumer Discretionary,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,AC,AYALA CORP,Equity,0.05,Industrials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,003490,KOREAN AIR LINES LTD,Equity,0.05,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,JBSS3,JBS SA,Equity,0.05,Consumer Staples,XBSP,Brazil,BRL
SEMA,RICHTER,GEDEON RICHTER,Equity,0.05,Health Care,Budapest Stock Exchange,Hungary,HUF
SEMA,REM,REMGRO LTD,Equity,0.05,Financials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,2196,SHANGHAI FOSUN PHARMACEUTICAL (GRO,Equity,0.05,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD,Equity,0.05,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,AGLTY,THE PUBLIC WAREHOUSING (AGILITY),Equity,0.05,Industrials,Kuwait Stock Exchange,Kuwait,KWD
SEMA,3105,WIN SEMICONDUCTORS CORP,Equity,0.05,Information Technology,Gretai Securities Market,Taiwan,TWD
SEMA,EMAAR,EMAAR PROPERTIES,Equity,0.05,Real Estate,Dubai Financial Market,United Arab Emirates,AED
SEMA,3606,FUYAO GLASS INDUSTRY GROUP LTD H,Equity,0.05,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,SHREECEM,SHREE CEMENT LTD,Equity,0.05,Materials,National Stock Exchange Of India,India,INR
SEMA,BIMBOA,GRUPO BIMBO A,Equity,0.05,Consumer Staples,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,BVT,BIDVEST GROUP LTD,Equity,0.05,Industrials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,1476,ECLAT TEXTILE LTD,Equity,0.05,Consumer Discretionary,Taiwan Stock Exchange,Taiwan,TWD
SEMA,MARICO,MARICO LTD,Equity,0.05,Consumer Staples,National Stock Exchange Of India,India,INR
SEMA,HAVELLS,HAVELLS INDIA LTD,Equity,0.05,Industrials,National Stock Exchange Of India,India,INR
SEMA,6505,FORMOSA PETROCHEMICAL CORP,Equity,0.05,Energy,Taiwan Stock Exchange,Taiwan,TWD
SEMA,011170,LOTTE CHEMICAL CORP,Equity,0.05,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,ONGC,OIL AND NATURAL GAS LTD,Equity,0.05,Energy,National Stock Exchange Of India,India,INR
SEMA,PTTGC.R,PTT GLOBAL CHEMICAL NON-VOTING DR,Equity,0.05,Materials,Stock Exchange Of Thailand,Thailand,THB
SEMA,0836,CHINA RESOURCES POWER LTD,Equity,0.05,Utilities,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,0772,CHINA LITERATURE LTD,Equity,0.05,Communication,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,010950,S-OIL CORP,Equity,0.05,Energy,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,CHILE,BANCO DE CHILE,Equity,0.05,Financials,Santiago Stock Exchange,Chile,CLP
SEMA,004020,HYUNDAI STEEL,Equity,0.05,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,0322,TINGYI (CAYMAN ISLANDS) HOLDINGS C,Equity,0.05,Consumer Staples,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,ICT,INTERNATIONAL CONTAINER TERMINAL S,Equity,0.05,Industrials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,1044,HENGAN INTERNATIONAL GROUP LTD,Equity,0.05,Consumer Staples,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,CSNA3,COMPANHIA SIDERURGICA NACIONAL,Equity,0.05,Materials,XBSP,Brazil,BRL
SEMA,GULF.R,GULF ENERGY DEVELOPMENT PCL NON-VO,Equity,0.05,Utilities,Stock Exchange Of Thailand,Thailand,THB
SEMA,BBDC3,BANCO BRADESCO SA,Equity,0.05,Financials,XBSP,Brazil,BRL
SEMA,PEL,PIRAMAL ENTERPRISES LTD,Equity,0.05,Financials,National Stock Exchange Of India,India,INR
SEMA,2377,MICRO-STAR INTERNATIONAL LTD,Equity,0.05,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,1099,SINOPHARM GROUP LTD H,Equity,0.05,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,PMETAL,PRESS METAL ALUMINIUM HOLDINGS,Equity,0.04,Materials,Bursa Malaysia,Malaysia,MYR
SEMA,BAJAJ.AUTO,BAJAJ AUTO LTD,Equity,0.04,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Equity,0.04,Industrials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,0135,KUNLUN ENERGY LTD,Equity,0.04,Utilities,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,000720,HYUNDAI ENGINEERING & CONSTRUCTION,Equity,0.04,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,AMBUJACEM,AMBUJA CEMENTS LTD,Equity,0.04,Materials,National Stock Exchange Of India,India,INR
SEMA,PIIND,P.I. INDUSTRIES LTD,Equity,0.04,Materials,National Stock Exchange Of India,India,INR
SEMA,JGS,JG SUMMIT HOLDINGS INC,Equity,0.04,Industrials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,9921,GIANT MANUFACTURING LTD,Equity,0.04,Consumer Discretionary,Taiwan Stock Exchange,Taiwan,TWD
SEMA,BIMAS,BIM BIRLESIK MAGAZALAR A,Equity,0.04,Consumer Staples,Istanbul Stock Exchange,Turkey,TRY
SEMA,CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,Equity,0.04,Consumer Staples,Stock Exchange Of Thailand,Thailand,THB
SEMA,071050,KOREA INVESTMENT HOLDINGS LTD,Equity,0.04,Financials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,SNGSP,SURGUTNEFTEGAZ PREF,Equity,0.04,Energy,Standard-Classica-Forts,Russian Federation,RUB
SEMA,LTI,LARSEN & TOUBRO INFOTECH LTD,Equity,0.04,Information Technology,National Stock Exchange Of India,India,INR
SEMA,3908,CHINA INTERNATIONAL CAPITAL CORP L,Equity,0.04,Financials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,MOEX,MOSCOW EXCHANGE,Equity,0.04,Financials,Standard-Classica-Forts,Russian Federation,RUB
SEMA,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE COMPANY,Equity,0.04,Financials,National Stock Exchange Of India,India,INR
SEMA,0656,FOSUN INTERNATIONAL LTD,Equity,0.04,Industrials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,0.04,Industrials,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Equity,0.04,Real Estate,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,KIO,KUMBA IRON ORE LTD,Equity,0.04,Materials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,0285,BYD ELECTRONIC (INTERNATIONAL) LTD,Equity,0.04,Information Technology,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,021240,COWAY LTD,Equity,0.04,Consumer Discretionary,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,ADANITRANS,ADANI TRANSMISSION LTD,Equity,0.04,Utilities,National Stock Exchange Of India,India,INR
SEMA,DSY,DISCOVERY LTD,Equity,0.04,Financials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,WB,WEIBO ADR REPRESENTING CORP,Equity,0.04,Communication,NASDAQ,China,USD
SEMA,RADL3,RAIA DROGASIL SA,Equity,0.04,Consumer Staples,XBSP,Brazil,BRL
SEMA,4904,FAR EASTONE TELECOMMUNICATIONS LTD,Equity,0.04,Communication,Taiwan Stock Exchange,Taiwan,TWD
SEMA,HCM,HUTCHMED CHINA ADR LTD,Equity,0.04,Health Care,NASDAQ,China,USD
SEMA,0151,WANT WANT CHINA HOLDINGS LTD,Equity,0.04,Consumer Staples,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,1102,ASIA CEMENT CORP,Equity,0.04,Materials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,028050,SAMSUNG ENGINEERING LTD,Equity,0.04,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,GAIL,GAIL INDIA LTD,Equity,0.04,Utilities,National Stock Exchange Of India,India,INR
SEMA,COPEC,EMPRESAS COPEC SA,Equity,0.04,Energy,Santiago Stock Exchange,Chile,CLP
SEMA,GRT,GROWTHPOINT PROP LTD SHS,Equity,0.04,Real Estate,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,SNGS,SURGUTNEFTEGAZ,Equity,0.04,Energy,Standard-Classica-Forts,Russian Federation,RUB
SEMA,PFBCOLOM,BANCOLOMBIA PREF SA,Equity,0.04,Financials,Bolsa De Valores De Colombia,Colombia,COP
SEMA,352820,HYBE LTD,Equity,0.04,Communication,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,097950,CJ CHEILJEDANG CORP,Equity,0.04,Consumer Staples,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,1378,CHINA HONGQIAO GROUP LTD,Equity,0.04,Materials,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,DIGI,DIGI.COM,Equity,0.04,Communication,Bursa Malaysia,Malaysia,MYR
SEMA,9910,FENG TAY ENTERPRISES LTD,Equity,0.04,Consumer Discretionary,Taiwan Stock Exchange,Taiwan,TWD
SEMA,161390,HANKOOK TIRE & TECHNOLOGY LTD,Equity,0.04,Consumer Discretionary,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,ATGL,ADANI TOTAL GAS LTD,Equity,0.04,Utilities,National Stock Exchange Of India,India,INR
SEMA,2344,WINBOND ELECTRONICS CORP,Equity,0.04,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,SBICARD,SBI CARDS & PAYMENT SERVICES LTD,Equity,0.04,Financials,National Stock Exchange Of India,India,INR
SEMA,BBAS3,BANCO DO BRASIL SA,Equity,0.04,Financials,XBSP,Brazil,BRL
SEMA,EREGL,EREGLI DEMIR VE CELIK FABRIKALARI,Equity,0.04,Materials,Istanbul Stock Exchange,Turkey,TRY
SEMA,ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANCE CO,Equity,0.04,Financials,National Stock Exchange Of India,India,INR
SEMA,AUROPHARMA,AUROBINDO PHARMA LTD,Equity,0.04,Health Care,National Stock Exchange Of India,India,INR
SEMA,CPIN,CHAROEN POKPHAND INDONESIA,Equity,0.04,Consumer Staples,Indonesia Stock Exchange,Indonesia,IDR
SEMA,ECOPETROL,ECOPETROL SA,Equity,0.04,Energy,Bolsa De Valores De Colombia,Colombia,COP
SEMA,005387,HYUNDAI MOTOR S2 PREF,Equity,0.04,Consumer Discretionary,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,0148,KINGBOARD HOLDINGS LTD,Equity,0.04,Information Technology,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,FALABELLA,FALABELLA SACI SA,Equity,0.04,Consumer Discretionary,Santiago Stock Exchange,Chile,CLP
SEMA,2324,COMPAL ELECTRONICS INC,Equity,0.04,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,RAIL3,RUMO SA,Equity,0.04,Industrials,XBSP,Brazil,BRL
SEMA,011780,KUMHO PETRO CHEMICAL LTD,Equity,0.04,Materials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,BSANTANDER,BANCO SANTANDER CHILE,Equity,0.04,Financials,Santiago Stock Exchange,Chile,CLP
SEMA,1402,FAR EASTERN NEW CENTURY CORP,Equity,0.04,Industrials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,EXX,EXXARO RESOURCES LTD,Equity,0.04,Energy,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,1579,YIHAI INTERNATIONAL HOLDING LTD,Equity,0.04,Consumer Staples,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,MCG,MULTICHOICE GROUP LTD,Equity,0.04,Communication,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,8046,NAN YA PRINTED CIRCUIT BOARD CORP,Equity,0.04,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,EDU,NEW ORIENTAL EDUCATION & TECHNOLOG,Equity,0.04,Consumer Discretionary,New York Stock Exchange Inc.,China,USD
SEMA,KOMB,KOMERCNI BANK,Equity,0.04,Financials,Prague Stock Exchange,Czech Republic,CZK
SEMA,CBQK,COMMERCIAL BANK OF QATAR,Equity,0.04,Financials,Qatar Exchange,Qatar,QAR
SEMA,MOL,MOL HUNGARIAN OIL AND GAS,Equity,0.04,Energy,Budapest Stock Exchange,Hungary,HUF
SEMA,6239,POWERTECH TECHNOLOGY INC,Equity,0.04,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,MINT.R,MINOR INTERNATIONAL PUBLIC NON-VOT,Equity,0.04,Consumer Discretionary,Stock Exchange Of Thailand,Thailand,THB
SEMA,ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,0.04,Materials,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,0425,MINTH GROUP LTD,Equity,0.04,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,086280,HYUNDAI GLOVIS LTD,Equity,0.04,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,2049,HIWIN TECHNOLOGIES CORP,Equity,0.04,Industrials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,DQ,DAQO NEW ENERGY ADR REPRESENTING,Equity,0.04,Information Technology,New York Stock Exchange Inc.,China,USD
SEMA,326030,SK BIOPHARMACEUTICALS LTD,Equity,0.04,Health Care,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,DLF,DLF LTD,Equity,0.04,Real Estate,National Stock Exchange Of India,India,INR
SEMA,BPI,BANK OF THE PHILIPPINE ISLANDS,Equity,0.04,Financials,Philippine Stock Exchange Inc.,Philippines,PHP
SEMA,CDR,CD PROJEKT SA,Equity,0.04,Communication,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN
SEMA,0867,CHINA MEDICAL SYSTEM HOLDINGS LTD,Equity,0.04,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,ENELAM,ENEL AMERICAS SA,Equity,0.04,Utilities,Santiago Stock Exchange,Chile,CLP
SEMA,6185,CANSINO BIOLOGICS INC,Equity,0.04,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,LUPIN,LUPIN LTD,Equity,0.04,Health Care,National Stock Exchange Of India,India,INR
SEMA,6618,JD HEALTH INTERNATIONAL INC,Equity,0.04,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Equity,0.04,Consumer Discretionary,Athens Exchange S.A. Cash Market,Greece,EUR
SEMA,1024,KUAISHOU TECHNOLOGY,Equity,0.04,Communication,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,ALPHA,ALPHA SERVICES AND HOLDINGS SA,Equity,0.04,Financials,Athens Exchange S.A. Cash Market,Greece,EUR
SEMA,1268,CHINA MEIDONG AUTO HOLDINGS LTD,Equity,0.04,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,CSAN3,COSAN INDUSTRIA E COMERCIO SA,Equity,0.04,Energy,XBSP,Brazil,BRL
SEMA,EA.R,ENERGY ABSOLUTE NON-VOTING DR PCL,Equity,0.04,Utilities,Stock Exchange Of Thailand,Thailand,THB
SEMA,3759,PHARMARON BEIJING LTD H,Equity,0.04,Health Care,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,267250,HYUNDAI HEAVY INDUSTRIES HOLDINGS,Equity,0.04,Industrials,Korea Exchange (Stock Market),Korea (South),KRW
SEMA,1347,HUA HONG SEMICONDUCTOR LTD,Equity,0.04,Information Technology,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,5819,HONG LEONG BANK,Equity,0.04,Financials,Bursa Malaysia,Malaysia,MYR
SEMA,RNI,REINET INVESTMENTS S.C.A.,Equity,0.04,Financials,Johannesburg Stock Exchange,South Africa,ZAR
SEMA,028300,HLB INC,Equity,0.04,Consumer Discretionary,Korea Exchange (Kosdaq),Korea (South),KRW
SEMA,2408,NANYA TECHNOLOGY CORP,Equity,0.04,Information Technology,Taiwan Stock Exchange,Taiwan,TWD
SEMA,EQTL3,EQUATORIAL ENERGIA SA,Equity,0.03,Utilities,XBSP,Brazil,BRL
SEMA,BALKRISIND,BALKRISHNA INDUSTRIES LTD,Equity,0.03,Consumer Discretionary,National Stock Exchange Of India,India,INR
SEMA,2238,GUANGZHOU AUTOMOBILE GROUP LTD H,Equity,0.03,Consumer Discretionary,Hong Kong Exchanges And Clearing Ltd,China,HKD
SEMA,5168,HARTALEGA HOLDINGS,Equity,0.03,Health Care,Bursa Malaysia,Malaysia,MYR
SEMA,2801,CHANG HWA COMMERCIAL BANK LTD,Equity,0.03,Financials,Taiwan Stock Exchange,Taiwan,TWD
SEMA,KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,0.03,Consumer Staples,Bolsa Mexicana De Valores,Mexico,MXN
SEMA,6033,PETRONAS GAS,Equity,0.03,Utilities,Bursa Malaysia,Malaysia,MYR
SEMA,BBNI,BANK NEGARA INDONESIA,Equity,0.03,Financials,Indonesia Stock Exchange,Indonesia,IDR
SEMA,139480,E-MART INC,Equity,0.03,Consumer Staples,Korea Exchange (Stock Market),Korea (South),KRW
