CAV1V.HE;CAVERION;Industrials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
YIT.HE;YIT;Industrials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
CTY1S.HE;CITYCON;Real Estate;Nasdaq Omx Helsinki Ltd.;Finland;EUR
MIN.AX;MINERAL RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
OZL.AX;OZ MINERALS LTD;Materials;Asx - All Markets;Australia;AUD
CHC.AX;CHARTER HALL GROUP STAPLED UNITS;Real Estate;Asx - All Markets;Australia;AUD
IGO.AX;IGO LTD;Materials;Asx - All Markets;Australia;AUD
LYC.AX;LYNAS RARE EARTHS LTD;Materials;Asx - All Markets;Australia;AUD
ALQ.AX;ALS LTD;Industrials;Asx - All Markets;Australia;AUD
NXT.AX;NEXTDC LTD;Information Technology;Asx - All Markets;Australia;AUD
QUB.AX;QUBE HOLDINGS LTD;Industrials;Asx - All Markets;Australia;AUD
JBH.AX;JB HI-FI LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
IPL.AX;INCITEC PIVOT LTD;Materials;Asx - All Markets;Australia;AUD
CAR.AX;CARSALES.COM LTD;Communication;Asx - All Markets;Australia;AUD
BOQ.AX;BANK OF QUEENSLAND LTD;Financials;Asx - All Markets;Australia;AUD
BEN.AX;BENDIGO AND ADELAIDE BANK LTD;Financials;Asx - All Markets;Australia;AUD
IEL.AX;IDP EDUCATION PTY LTDINARY;Consumer Discretionary;Asx - All Markets;Australia;AUD
ALX.AX;ATLAS ARTERIA STAPLED UNITS;Industrials;Asx - All Markets;Australia;AUD
ORE.AX;OROCOBRE LTD;Materials;Asx - All Markets;Australia;AUD
CWY.AX;CLEANAWAY WASTE MANAGEMENT LTD;Industrials;Asx - All Markets;Australia;AUD
ANN.AX;ANSELL LTD;Health Care;Asx - All Markets;Australia;AUD
SKI.AX;SPARK INFRASTRUCTURE GROUP STAPLED;Utilities;Asx - All Markets;Australia;AUD
RWC.AX;RELIANCE WORLDWIDE CORPORATION LTD;Industrials;Asx - All Markets;Australia;AUD
NEC.AX;NINE ENTERTAINMENT CO HOLDINGS LTD;Communication;Asx - All Markets;Australia;AUD
PLS.AX;PILBARA MINERALS LTD;Materials;Asx - All Markets;Australia;AUD
AWC.AX;ALUMINA LTD;Materials;Asx - All Markets;Australia;AUD
WOR.AX;WORLEY LTD;Energy;Asx - All Markets;Australia;AUD
ALU.AX;ALTIUM LTD;Information Technology;Asx - All Markets;Australia;AUD
SDF.AX;STEADFAST GROUP LTD;Financials;Asx - All Markets;Australia;AUD
ILU.AX;ILUKA RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
CGF.AX;CHALLENGER LTD;Financials;Asx - All Markets;Australia;AUD
MTS.AX;METCASH LTD;Consumer Staples;Asx - All Markets;Australia;AUD
DOW.AX;DOWNER EDI LTD;Industrials;Asx - All Markets;Australia;AUD
Z1P.AX;ZIP CO LTD;Financials;Asx - All Markets;Australia;AUD
HVN.AX;HARVEY NORMAN HOLDINGS LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
CIP.AX;CENTURIA INDUSTR UNITS;Real Estate;Asx - All Markets;Australia;AUD
ARB.AX;ARB CORPORATION CORP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
NHF.AX;NIB HOLDINGS LTD;Financials;Asx - All Markets;Australia;AUD
ORA.AX;ORORA LTD;Materials;Asx - All Markets;Australia;AUD
INA.AX;INGENIA COMMUNITIES GROUP STAPLED;Real Estate;Asx - All Markets;Australia;AUD
SVW.AX;SEVEN GROUP HOLDINGS LTD;Industrials;Asx - All Markets;Australia;AUD
MP1.AX;MEGAPORT LTD;Information Technology;Asx - All Markets;Australia;AUD
SGM.AX;SIMS LTD;Materials;Asx - All Markets;Australia;AUD
SCP.AX;SHOPPING CENTRES AUSTRALASIA PROPE;Real Estate;Asx - All Markets;Australia;AUD
SGR.AX;THE STAR ENTERTAINMENT GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
CSR.AX;CSR LTD;Materials;Asx - All Markets;Australia;AUD
HLS.AX;HEALIUS LTD;Health Care;Asx - All Markets;Australia;AUD
UWL.AX;UNITI GROUP LTD;Communication;Asx - All Markets;Australia;AUD
IFL.AX;IOOF HOLDINGS LTD;Financials;Asx - All Markets;Australia;AUD
BRG.AX;BREVILLE GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
AMP.AX;AMP LTD;Financials;Asx - All Markets;Australia;AUD
LNK.AX;LINK ADMINISTRATION HLDG PTY LTD;Information Technology;Asx - All Markets;Australia;AUD
AUB.AX;AUB GROUP LTD;Financials;Asx - All Markets;Australia;AUD
IRE.AX;IRESS LTD;Information Technology;Asx - All Markets;Australia;AUD
PMV.AX;PREMIER INVESTMENTS LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
APE.AX;EAGERS AUTOMOTIVE LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
CCP.AX;CREDIT CORP GROUP LTD;Financials;Asx - All Markets;Australia;AUD
BLD.AX;BORAL LTD;Materials;Asx - All Markets;Australia;AUD
BAP.AX;BAPCOR LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
CHN.AX;CHALICE MINING LTD;Materials;Asx - All Markets;Australia;AUD
CLW.AX;CHARTER HALL LONG WALE REIT STAPLE;Real Estate;Asx - All Markets;Australia;AUD
PDL.AX;PENDAL GROUP LTD;Financials;Asx - All Markets;Australia;AUD
PME.AX;PRO MEDICUS LTD;Health Care;Asx - All Markets;Australia;AUD
NSR.AX;NATIONAL STORAGE REIT STAPLED UNIT;Real Estate;Asx - All Markets;Australia;AUD
CTD.AX;CORPORATE TRAVEL MANAGEMENT LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
PRU.AX;PERSEUS MINING LTD;Materials;Asx - All Markets;Australia;AUD
CIA.AX;CHAMPION IRON LTD;Materials;Asx - All Markets;Australia;AUD
BKW.AX;BRICKWORKS LTD;Materials;Asx - All Markets;Australia;AUD
WPR.AX;WAYPOINT REIT STAPLED UNITS LTD;Real Estate;Asx - All Markets;Australia;AUD
WEB.AX;WEBJET LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
BWP.AX;BWP TRUST;Real Estate;Asx - All Markets;Australia;AUD
FLT.AX;FLIGHT CENTRE TRAVEL GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
COF.AX;CENTURIA OFFICE REIT UNITS;Real Estate;Asx - All Markets;Australia;AUD
CMW.AX;CROMWELL PROPERTY GROUP STAPLED UN;Real Estate;Asx - All Markets;Australia;AUD
GOZ.AX;GROWTHPOINT PROPERTIES AUSTRALIA R;Real Estate;Asx - All Markets;Australia;AUD
WHC.AX;WHITEHAVEN COAL LTD;Energy;Asx - All Markets;Australia;AUD
CDA.AX;CODAN LTD;Information Technology;Asx - All Markets;Australia;AUD
VEA.AX;VIVA ENERGY GROUP LTD;Energy;Asx - All Markets;Australia;AUD
JIN.AX;JUMBO INTERACTIVE LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
PPT.AX;PERPETUAL LTD;Financials;Asx - All Markets;Australia;AUD
DRR.AX;DETERRA ROYALTIES LTD;Materials;Asx - All Markets;Australia;AUD
SUL.AX;SUPER RETAIL GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
PNI.AX;PINNACLE INVESTMENT MANAGEMENT GRO;Financials;Asx - All Markets;Australia;AUD
PBH.AX;POINTSBET HOLDINGS LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
BPT.AX;BEACH ENERGY LTD;Energy;Asx - All Markets;Australia;AUD
LIC.AX;LIFESTYLE COMMUNITIES LTD;Real Estate;Asx - All Markets;Australia;AUD
ABC.AX;ADBRI LTD;Materials;Asx - All Markets;Australia;AUD
ABP.AX;ABACUS PROPERTY GROUP STAPLED UNIT;Real Estate;Asx - All Markets;Australia;AUD
IPH.AX;IPH LTD;Industrials;Asx - All Markets;Australia;AUD
RRL.AX;REGIS RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
CGC.AX;COSTA GROUP HOLDINGS LTD;Consumer Staples;Asx - All Markets;Australia;AUD
ELD.AX;ELDERS LTD;Consumer Staples;Asx - All Markets;Australia;AUD
AVN.AX;AVENTUS GROUP STAPLED UNITS;Real Estate;Asx - All Markets;Australia;AUD
CNI.AX;CENTURIA CAPITAL STAPLED UNITS;Real Estate;Asx - All Markets;Australia;AUD
GNC.AX;GRAINCORP CLASS A LTD;Consumer Staples;Asx - All Markets;Australia;AUD
NWL.AX;NETWEALTH GROUP LTD;Financials;Asx - All Markets;Australia;AUD
CQR.AX;CHARTER HALL RETAIL UNITS;Real Estate;Asx - All Markets;Australia;AUD
GEM.AX;G8 EDUCATION LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
NAN.AX;NANOSONICS LTD;Health Care;Asx - All Markets;Australia;AUD
DEG.AX;DE GREY MINING LTD;Materials;Asx - All Markets;Australia;AUD
IVC.AX;INVOCARE LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
PTM.AX;PLATINUM ASSET MANAGEMENT LTD;Financials;Asx - All Markets;Australia;AUD
MSB.AX;MESOBLAST LTD;Health Care;Asx - All Markets;Australia;AUD
DHG.AX;DOMAIN HOLDINGS AUSTRALIA LTD;Communication;Asx - All Markets;Australia;AUD
PNV.AX;POLYNOVO LTD;Health Care;Asx - All Markets;Australia;AUD
SBM.AX;ST BARBARA LTD;Materials;Asx - All Markets;Australia;AUD
NUF.AX;NUFARM LTD;Materials;Asx - All Markets;Australia;AUD
BGA.AX;BEGA CHEESE LTD;Consumer Staples;Asx - All Markets;Australia;AUD
APX.AX;APPEN LTD;Information Technology;Asx - All Markets;Australia;AUD
SLR.AX;SILVER LAKE RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
CIM.AX;CIMIC GROUP LTD;Industrials;Asx - All Markets;Australia;AUD
TPW.AX;TEMPLE & WEBSTER GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
RMS.AX;RAMELIUS RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
IMU.AX;IMUGENE LTD;Health Care;Asx - All Markets;Australia;AUD
OML.AX;OOH!MEDIA LTD;Communication;Asx - All Markets;Australia;AUD
EVT.AX;EVENT HOSPITALITY AND ENTERTAINMEN;Communication;Asx - All Markets;Australia;AUD
DTL.AX;DATA#3 LTD;Information Technology;Asx - All Markets;Australia;AUD
HUB.AX;HUB24 LTD;Financials;Asx - All Markets;Australia;AUD
ING.AX;INGHAMS GROUP LTD;Consumer Staples;Asx - All Markets;Australia;AUD
HSN.AX;HANSEN TECHNOLOGIES LTD;Information Technology;Asx - All Markets;Australia;AUD
SFR.AX;SANDFIRE RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
UMG.AX;UNITED MALT GROUP LTD;Consumer Staples;Asx - All Markets;Australia;AUD
NWH.AX;NRW HOLDINGS LTD;Industrials;Asx - All Markets;Australia;AUD
TYR.AX;TYRO PAYMENTS LTD;Information Technology;Asx - All Markets;Australia;AUD
MND.AX;MONADELPHOUS GROUP LTD;Industrials;Asx - All Markets;Australia;AUD
CKF.AX;COLLINS FOODS LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
GOR.AX;GOLD ROAD RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
KGN.AX;KOGAN.COM LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
SLK.AX;SEALINK TRAVEL GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
NIC.AX;NICKEL MINES LTD;Materials;Asx - All Markets;Australia;AUD
SIQ.AX;SMARTGROUP CORPORATION LTD;Industrials;Asx - All Markets;Australia;AUD
CUV.AX;CLINUVEL PHARMACEUTICALS LTD;Health Care;Asx - All Markets;Australia;AUD
OBL.AX;OMNI BRIDGEWAY LTD;Financials;Asx - All Markets;Australia;AUD
BKL.AX;BLACKMORES LTD;Consumer Staples;Asx - All Markets;Australia;AUD
EML.AX;EML PAYMENTS LTD;Information Technology;Asx - All Markets;Australia;AUD
BGL.AX;BELLEVUE GOLD LTD;Materials;Asx - All Markets;Australia;AUD
BVS.AX;BRAVURA SOLUTIONS LTD;Information Technology;Asx - All Markets;Australia;AUD
RFF.AX;RURAL FUND GROUP STAPLED UNITS;Real Estate;Asx - All Markets;Australia;AUD
SXL.AX;SOUTHERN CROSS MEDIA GROUP LTD;Communication;Asx - All Markets;Australia;AUD
RSG.AX;RESOLUTE MINING LTD;Materials;Asx - All Markets;Australia;AUD
ASB.AX;AUSTAL LTD;Industrials;Asx - All Markets;Australia;AUD
GMA.AX;GENWORTH MORTGAGE INSURANCE AUSTRA;Financials;Asx - All Markets;Australia;AUD
AX1.AX;ACCENT GROUP LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
TGR.AX;TASSAL GROUP LTD;Consumer Staples;Asx - All Markets;Australia;AUD
LOV.AX;LOVISA HOLDINGS LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
MMS.AX;MCMILLAN SHAKESPEARE LTD;Industrials;Asx - All Markets;Australia;AUD
RBL.AX;REDBUBBLE LTD;Consumer Discretionary;Asx - All Markets;Australia;AUD
NEA.AX;NEARMAP LTD;Information Technology;Asx - All Markets;Australia;AUD
NHC.AX;NEW HOPE CORPORATION LTD;Energy;Asx - All Markets;Australia;AUD
SHV.AX;SELECT HARVESTS LTD;Consumer Staples;Asx - All Markets;Australia;AUD
WGX.AX;WESTGOLD RESOURCES LTD;Materials;Asx - All Markets;Australia;AUD
EOS.AX;ELECTRO OPTIC SYSTEMS HOLDINGS LTD;Industrials;Asx - All Markets;Australia;AUD
WSA.AX;WESTERN AREAS LTD;Materials;Asx - All Markets;Australia;AUD
SIG.AX;SIGMA HEALTHCARE LTD;Health Care;Asx - All Markets;Australia;AUD
PRN.AX;PERENTI GLOBAL LTD;Materials;Asx - All Markets;Australia;AUD
GWA.AX;GWA GROUP LTD;Industrials;Asx - All Markets;Australia;AUD
COE.AX;COOPER ENERGY LTD;Energy;Asx - All Markets;Australia;AUD
MYX.AX;MAYNE PHARMA GROUP LTD;Health Care;Asx - All Markets;Australia;AUD
ARF.AX;ARENA REIT STAPLED UNITS;Real Estate;Asx - All Markets;Australia;AUD
CRN.AX;CORONADO GLOBAL RESOURCES CDI INC;Materials;Asx - All Markets;Australia;AUD
TOM.OL;TOMRA SYSTEMS;Industrials;Oslo Bors Asa;Norway;NOK
NOD.OL;NORDIC SEMICONDUCTOR;Information Technology;Oslo Bors Asa;Norway;NOK
STB.OL;STOREBRAND;Financials;Oslo Bors Asa;Norway;NOK
BAKKA.OL;BAKKAFROST;Consumer Staples;Oslo Bors Asa;Norway;NOK
SALM.OL;SALMAR;Consumer Staples;Oslo Bors Asa;Norway;NOK
ENTRA.OL;ENTRA;Real Estate;Oslo Bors Asa;Norway;NOK
BRG.OL;BORREGAARD;Materials;Oslo Bors Asa;Norway;NOK
LSG.OL;LEROY SEAFOOD GROUP;Consumer Staples;Oslo Bors Asa;Norway;NOK
MING.OL;SPAREBANK SMNS;Financials;Oslo Bors Asa;Norway;NOK
KOG.OL;KONGSBERG GRUPPEN;Industrials;Oslo Bors Asa;Norway;NOK
SRBNK.OL;SPAREBANK SR-BANK;Financials;Oslo Bors Asa;Norway;NOK
AKER.OL;AKER;Financials;Oslo Bors Asa;Norway;NOK
ATEA.OL;ATEA;Information Technology;Oslo Bors Asa;Norway;NOK
SUBC.OL;SUBSEA SA;Energy;Oslo Bors Asa;Norway;NOK
BANO.OL;BANK NORWEGIAN;Financials;Oslo Bors Asa;Norway;NOK
SBANK.OL;SBANKEN;Financials;Oslo Bors Asa;Norway;NOK
FKRFT.OL;FJORDKRAFT HOLDING;Utilities;Oslo Bors Asa;Norway;NOK
KAHOT.OL;KAHOOT!;Communication;Oslo Bors Asa;Norway;NOK
VEI.OL;VEIDEKKE;Industrials;Oslo Bors Asa;Norway;NOK
AUSS.OL;AUSTEVOLL SEAFOOD;Consumer Staples;Oslo Bors Asa;Norway;NOK
TGS.OL;TGS NOPEC GEOPHYSICAL;Energy;Oslo Bors Asa;Norway;NOK
SPOL.OL;SPAREBANK OSTLANDET;Financials;Oslo Bors Asa;Norway;NOK
ELK.OL;ELKEM;Materials;Oslo Bors Asa;Norway;NOK
FRO.OL;FRONTLINE LTD;Energy;Oslo Bors Asa;Norway;NOK
EPR.OL;EUROPRIS;Consumer Discretionary;Oslo Bors Asa;Norway;NOK
GOGL.OL;GOLDEN OCEAN GROUP LTD;Industrials;Oslo Bors Asa;Norway;NOK
FLNG.OL;FLEX LNG LTD;Energy;Oslo Bors Asa;Norway;NOK
WAWI.OL;WALLENIUS WILHELMSEN;Industrials;Oslo Bors Asa;Norway;NOK
DNO.OL;DNO;Energy;Oslo Bors Asa;Norway;NOK
VACC.OL;VACCIBODY AS;Health Care;Oslo Bors Asa;Norway;NOK
GSF.OL;GRIEG SEAFOOD;Consumer Staples;Oslo Bors Asa;Norway;NOK
NRS.OL;NORWAY ROYAL SALMON;Consumer Staples;Oslo Bors Asa;Norway;NOK
BWLPG.OL;BW LPG LTD;Energy;Oslo Bors Asa;Norway;NOK
BWO.OL;BW OFFSHORE LTD;Energy;Oslo Bors Asa;Norway;NOK
OCY.OL;OCEAN YIELD;Energy;Oslo Bors Asa;Norway;NOK
EVT.DE;EVOTEC;Health Care;Xetra;Germany;EUR
DLG.DE;DIALOG SEMICON PLC;Information Technology;Xetra;Germany;EUR
TEG.DE;TAG IMMOBILIEN AG;Real Estate;Xetra;Germany;EUR
TKA.DE;THYSSENKRUPP AG;Materials;Xetra;Germany;EUR
RHM.DE;RHEINMETALL AG;Industrials;Xetra;Germany;EUR
EVD.DE;CTS EVENTIM AG;Communication;Xetra;Germany;EUR
EUZ.DE;ECKERT & ZIEGLER STRAHLEN UND MEDI;Health Care;Xetra;Germany;EUR
AOX.DE;ALSTRIA OFFICE REIT AG;Real Estate;Xetra;Germany;EUR
GXI.DE;GERRESHEIMER AG;Health Care;Xetra;Germany;EUR
FNTN.DE;FREENET AG;Communication;Xetra;Germany;EUR
BOSS.DE;HUGO BOSS N AG;Consumer Discretionary;Xetra;Germany;EUR
BFSA.DE;BEFESA SA;Industrials;Xetra;Germany;EUR
PSM.DE;PROSIEBEN SAT.1 MEDIA N;Communication;Xetra;Germany;EUR
AIXA.DE;AIXTRON;Information Technology;Xetra;Germany;EUR
VAR1.DE;VARTA AG;Industrials;Xetra;Germany;EUR
WCH.DE;WACKER CHEMIE AG;Materials;Xetra;Germany;EUR
FRA.DE;FRAPORT FRANKFURT AIRPORT SERVICES;Industrials;Xetra;Germany;EUR
ZO1.DE;ZOOPLUS AG;Consumer Discretionary;Xetra;Germany;EUR
HYQ.DE;HYPOPORT N;Financials;Xetra;Germany;EUR
COK.DE;CANCOM;Information Technology;Xetra;Germany;EUR
NDA.DE;AURUBIS AG;Materials;Xetra;Germany;EUR
SDF.DE;K+S AG;Materials;Xetra;Germany;EUR
WAF.DE;SILTRONIC V AG;Information Technology;Xetra;Germany;EUR
SOW.DE;SOFTWARE AG;Information Technology;Xetra;Germany;EUR
GYC.DE;GRAND CITY PROPERTIES SA;Real Estate;Xetra;Germany;EUR
SAX.DE;STROEER SE;Communication;Xetra;Germany;EUR
COP.DE;COMPUGROUP MEDICAL N;Health Care;Xetra;Germany;EUR
SZG.DE;SALZGITTER AG;Materials;Xetra;Germany;EUR
STM.DE;STABILUS SA;Industrials;Xetra;Germany;EUR
JST.DE;JOST WERKE AG;Industrials;Xetra;Germany;EUR
NOEJ.DE;NORMA GROUP;Industrials;Xetra;Germany;EUR
SIX2.DE;SIXT;Industrials;Xetra;Germany;EUR
SAE.DE;SHOP APOTHEKE EUROPE NV;Consumer Discretionary;Xetra;Germany;EUR
ADJ.DE;ADO PROPERTIES;Real Estate;Xetra;Germany;EUR
PFV.DE;PFEIFFER VACUUM TECHNOLOGY AG;Industrials;Xetra;Germany;EUR
SBS.DE;STRATEC;Health Care;Xetra;Germany;EUR
MOR.DE;MORPHOSYS AG;Health Care;Xetra;Germany;EUR
B4B.DE;METRO AG;Consumer Staples;Xetra;Germany;EUR
PBB.DE;DEUTSCHE PFANDBRIEFBANK AG;Financials;Xetra;Germany;EUR
TIMA.DE;ZEAL NETWORK N;Consumer Discretionary;Xetra;Germany;EUR
HBH.DE;HORNBACH HOLDING AG;Consumer Discretionary;Xetra;Germany;EUR
1U1.DE;1&1 AG;Communication;Xetra;Germany;EUR
SIX3.DE;SIXT PREF;Industrials;Xetra;Germany;EUR
DMP.DE;DERMAPHARM HOLDING;Health Care;Xetra;Germany;EUR
PAT.DE;PATRIZIA AG;Real Estate;Xetra;Germany;EUR
SANT.DE;S&T AG;Information Technology;Xetra;Germany;EUR
ARL.DE;AAREAL BANK AG;Financials;Xetra;Germany;EUR
DRW3.DE;DRAEGERWERK PREF AG;Health Care;Xetra;Germany;EUR
KWS.DE;KWS SAAT;Consumer Staples;Xetra;Germany;EUR
NA9.DE;NAGARRO N;Information Technology;Xetra;Germany;EUR
GLJ.DE;GRENKE N AG;Financials;Xetra;Germany;EUR
WAC.DE;WACKER NEUSON N;Industrials;Xetra;Germany;EUR
SZU.DE;SUEDZUCKER AG;Consumer Staples;Xetra;Germany;EUR
NWO.DE;NEW WORK N;Communication;Xetra;Germany;EUR
FTK.DE;FLATEXDEGIRO N AG;Financials;Xetra;Germany;EUR
GBF.DE;BILFINGER;Industrials;Xetra;Germany;EUR
DEZ.DE;DEUTZ AG;Industrials;Xetra;Germany;EUR
AAD.DE;AMADEUS FIRE AG;Industrials;Xetra;Germany;EUR
LPK.DE;LPKF LASER & ELECTRONICS AG;Information Technology;Xetra;Germany;EUR
BYW6.DE;BAYWA AG;Industrials;Xetra;Germany;EUR
DIC.DE;DIC ASSET AG;Real Estate;Xetra;Germany;EUR
KCO.DE;KLOECKNER & CO;Industrials;Xetra;Germany;EUR
INH.DE;INDUS HOLDING AG;Industrials;Xetra;Germany;EUR
WUW.DE;WUESTENROT & WUERTTEMBERGISCHE AG;Financials;Xetra;Germany;EUR
CEC.DE;CECONOMY AG;Consumer Discretionary;Xetra;Germany;EUR
AR4.DE;AURELIUS;Financials;Xetra;Germany;EUR
GFG.DE;GLOBAL FASHION GROUP SA;Consumer Discretionary;Xetra;Germany;EUR
ADV.DE;ADVA OPTICAL NETWORKING;Information Technology;Xetra;Germany;EUR
WSU.DE;WASHTEC AG;Industrials;Xetra;Germany;EUR
HHFA.DE;HAMBURGER HAFEN UND LOGISTIK AG;Industrials;Xetra;Germany;EUR
TTK.DE;TAKKT AG;Consumer Discretionary;Xetra;Germany;EUR
SKB.DE;KOENIG & BAUER AG;Industrials;Xetra;Germany;EUR
BVB.DE;BORUSSIA DORTMUND;Communication;Xetra;Germany;EUR
CCAP.DE;CORESTATE CAPITAL HOLDING SA;Real Estate;Xetra;Germany;EUR
HAB.DE;HAMBORNER REIT AG;Real Estate;Xetra;Germany;EUR
RBREW.CO;ROYAL UNIBREW;Consumer Staples;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
SIM.CO;SIMCORP;Information Technology;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
NETC.CO;NETCOMPANY GROUP;Information Technology;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
CHEMM.CO;CHEMOMETEC;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
ISS.CO;ISS A S;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
RILBA.CO;RINGKJOBING LANDBOBANK;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
ALK-B.CO;ALK-ABELLO B;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
NKT.CO;NKT;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
JYSK.CO;JYSKE BANK;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
DFDS.CO;DFDS;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
TOP.CO;TOPDANMARK;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
BAVA.CO;BAVARIAN NORDIC;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
LUN.CO;H LUNDBECK;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
SYDB.CO;SYDBANK;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
SCHO.CO;SCHOUW AND CO;Consumer Staples;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
FLS.CO;FLSMIDTH AND CO.;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
ZEAL.CO;ZEALAND PHARMA;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
SPNO.CO;SPAR NORD BANK;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
DNORD.CO;DAMPSKIBSSELSKABET NORDEN;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
DRLCO.CO;DRILLING COMPANY OF;Energy;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
NLFSK.CO;NILFISK HOLDING;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
PAAL-B.CO;PER AARSLEFF HOLDING CLASS B;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
ALMB.CO;ALM BRAND;Financials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
BIRG.IR;BANK OF IRELAND GROUP PLC;Financials;Irish Stock Exchange - All Market;Ireland;EUR
GL9.IR;GLANBIA PLC;Consumer Staples;Irish Stock Exchange - All Market;Ireland;EUR
A5G.IR;AIB GROUP;Financials;Irish Stock Exchange - All Market;Ireland;EUR
IRES.IR;IRISH RESIDENTIAL PROPERTIES PLC;Real Estate;Irish Stock Exchange - All Market;Ireland;EUR
C5H.IR;CAIRN HOMES PLC;Consumer Discretionary;Irish Stock Exchange - All Market;Ireland;EUR
UPR.IR;UNIPHAR PLC;Health Care;Irish Stock Exchange - All Market;Ireland;EUR
HBRN.IR;HIBERNIA REIT PLC;Real Estate;Irish Stock Exchange - All Market;Ireland;EUR
DHG.IR;DALATA HOTEL GROUP PLC;Consumer Discretionary;Irish Stock Exchange - All Market;Ireland;EUR
WDP.BR;WAREHOUSES DE PAUW NV;Real Estate;Nyse Euronext - Euronext Brussels;Belgium;EUR
COFB.BR;COFINIMMO REIT SA;Real Estate;Nyse Euronext - Euronext Brussels;Belgium;EUR
DIE.BR;DIETEREN (D) SA;Consumer Discretionary;Nyse Euronext - Euronext Brussels;Belgium;EUR
AED.BR;AEDIFICA REIT SA;Real Estate;Nyse Euronext - Euronext Brussels;Belgium;EUR
ACKB.BR;ACKERMANS & VAN HAAREN NV;Financials;Nyse Euronext - Euronext Brussels;Belgium;EUR
MELE.BR;MELEXIS NV;Information Technology;Nyse Euronext - Euronext Brussels;Belgium;EUR
KBCA.BR;KBC ANCORA;Financials;Nyse Euronext - Euronext Brussels;Belgium;EUR
BEKB.BR;BEKAERT (D) SA;Materials;Nyse Euronext - Euronext Brussels;Belgium;EUR
VGP.BR;VGP NV;Real Estate;Nyse Euronext - Euronext Brussels;Belgium;EUR
TNET.BR;TELENET GROUP HOLDING NV;Communication;Nyse Euronext - Euronext Brussels;Belgium;EUR
BAR.BR;BARCO NV;Information Technology;Nyse Euronext - Euronext Brussels;Belgium;EUR
EURN.BR;EURONAV NV;Energy;Nyse Euronext - Euronext Brussels;Belgium;EUR
TESB.BR;TESSENDERLO GROUP NV;Materials;Nyse Euronext - Euronext Brussels;Belgium;EUR
XIOR.BR;XIOR STUDENT HOUSING NV;Real Estate;Nyse Euronext - Euronext Brussels;Belgium;EUR
